customer_id,company_name,industry,region,plan_type,signup_date,mrr_usd,seats,tenure_months,is_churned,churn_date,nps_score,acquisition_channel,support_tickets_ytd,last_login_days_ago,email_hashed,phone_hashed
CUST0290,CipherStack 36,Healthcare,Middle East,Free,2022-07-18,0,1,23,False,,-64,Referral,3,36,48a6a3c2fb4106e99020dd3d613137718318e7d8599b2c938b4d55ea31ce0d0c,2dd80a8505efa2c823ebf29b8447ff9291e54f0efe702f8406602b7f3fd1c504
CUST0291,CloudPeak 74,Healthcare,Asia Pacific,Free,2022-09-19,0,1,21,False,,-12,Organic,40,82,d9762eea25a1bdc56f3d015afe888d462a10e44c7c8ec2fcbaee36ad8c3eea47,43ab347f7037595438c53d9f938707129252586620e12e9deb7543e894bfd775
CUST0292,NexGen AI 60,Manufacturing,Latin America,Free,2023-10-22,0,1,8,False,,-31,Referral,21,66,3e34735f892eff189acd1124f3e68a232a9a1e1b1570c0b6ac503d46f3079012,f92057d5ae4ba855658d51baff07e184191222de64d451a5d2796a367b37cde4
CUST0293,DataSphere 48,Finance,North America,Growth,2023-04-28,585,23,14,False,,-79,Organic,37,106,1477278fb8b5a8ebbb04f2374896cc0962522b62af5c3464fb20c8be431822e0,e6754b42445b52a742d3cd1d8a79b670e547db7174cc9dce2d14629729ec99c2
CUST0294,NexGen AI 45,Retail,Latin America,Growth,2022-06-10,335,20,25,False,,90,Social Media,17,169,ad1c227dfb4f2e3f7849496cef76d17072402bea5922b17e4e9fe8e1190fb242,193a1e4f6ef6e7f01e2ac0c38df2a290e98fdf7f86cd8297d570abd27d6f6594
CUST0295,ByteForge 40,Retail,Asia Pacific,Growth,2023-02-16,530,22,16,False,,-4,Social Media,6,149,3562be0da2507caa23bb8391a39524baebec4b4554da2506099962580e3ffe62,431b99960871d83e9cb69dd43060cf01f7f69b40ec1383d4f7b1b5ea4f631e5f
CUST0296,DataSphere 30,Media,Asia Pacific,Free,2022-10-27,0,1,20,False,,26,Paid Search,32,3,c01d1f7146c2c14f4f3b46020b6da6010013f90b1ad0c5e270e864486164abe7,486430c9e2c02fdae83a00e60274a07cb92f896f3ee68359dccc57fbc8a1a4ae
CUST0297,CloudPeak 41,Media,Middle East,Enterprise,2023-10-09,6306,187,8,False,,-37,Organic,32,86,8a766c71c379a2942b30f6b6a98759cd31eeacab7463710a5b98cbfda12f5b0c,8bfe5f7f29222ad3e5436bcee3817dceff2578281fda0a9158800909ef0fddec
CUST0298,PulseWare 4,Healthcare,Latin America,Starter,2022-11-04,81,3,20,False,,-91,Referral,40,135,dc0e9ae31cead810b37f5b0b5157170f040dce48a895ce3f006c88e1c5fc10e7,e80c0bb32d77b5b04fb94d745dbd06a60052e5d3ccfe32a789af5dc651b98c64
CUST0299,CloudPeak 87,Finance,Asia Pacific,Enterprise,2022-11-29,5312,354,19,False,,52,Partner,38,93,924abf3cc9214288a5cc215567229d7ab442c4593b2c9c8f6dbc03acf5db1da0,adb3d71e95a17458230ae1b17a5276953b9480394b92c9fd52956dc73f66c6d1
CUST0300,ByteForge 18,Manufacturing,Middle East,Enterprise,2023-06-20,5682,356,12,False,,-43,Social Media,13,155,cf4bcbf62972b5621e62de8787928b467303a4db81cac1e57566e904e37bf655,9e21ce325f3fa34b94a61fe6c0af98ab4f43579d04d39470b13363019769620b
CUST0301,CloudPeak 35,Media,Middle East,Growth,2023-11-13,540,9,7,False,,7,Paid Search,13,85,e4e74904150e9e8b2148ad9dd81a42957b10fd5584d3d73b181e0c62e3449306,1272dd016129f12518832c65823d41035121f1ed0299854d00ab34edc1926a22
CUST0302,PulseWare 30,Finance,Asia Pacific,Enterprise,2023-05-02,7488,155,14,False,,-51,Direct Sales,9,89,7dc3212d3a109b1d9c19764a615913d3e809d19983f610a1e33e9beaf8791626,9ded84af328b6be2360f85f32048feec3f40515aa50e53959418579b4cca021f
CUST0303,QuantumEdge 6,Manufacturing,Europe,Enterprise,2022-01-30,2240,137,29,False,,-69,Social Media,6,41,e241d9299de3c6815d5796e0533462471facbb82313771d8b480c1235b34d0c1,31b7a8b9b8eabbe0be923053818c6f1b44a939e9193ec1f4de04f20eb45354c7
CUST0304,GridLogic 60,Manufacturing,Asia Pacific,Growth,2022-06-01,539,14,25,False,,15,Paid Search,28,164,a910e8e936426b737c98b66e39c55f717f15e439d66bcc1d53a4c22f84452bf5,5c8167bebf2f42f396f43f9cdf82be10cfe0cba1a2195bc09c3dafc7e7ef3d3b
CUST0305,DataSphere 83,Healthcare,Asia Pacific,Growth,2022-10-29,422,13,20,False,,-7,Organic,1,41,3f8412d9f94e20532ad7fd14682ae75abd7abf68f673d7072ebcf59c2e70299c,0de8c1a3bf84ad45c3138102e8503a56f0c72d69cbcf0aaffe1d3b214e375c32
CUST0306,CloudPeak 93,Media,Europe,Free,2022-06-03,0,1,25,True,2023-04-09,46,Partner,1,,6db890a5217876a5faf8abb83bd0aa31825b39a019e4ac9eaae73e511cc2acfc,cf79bb6aa78b3d40c9bdca95ef5d429f3c4255f5459d12745c22e2ca837ee66d
CUST0307,QuantumEdge 12,Manufacturing,North America,Free,2022-10-01,0,1,21,False,,-87,Direct Sales,5,131,5733fecce7ab39f517b9924ac9ac14963e93da296f248ccab33976b6f9caf45b,2251ec18daa0f42abc41546f059b4b52bb10b2a5982afd55073368e2a82ceb09
CUST0308,CloudPeak 98,Education,Middle East,Free,2022-05-30,0,1,25,True,2023-10-03,-41,Organic,6,,2c8c3f185f6922e6a138f349b55069e2a6996963fa04be02a169f88e94352bb2,1c073c08f3d69a8d5284a5fad4b0804d5d95394f18f85f29a4d774fa28cb6819
CUST0309,CipherStack 44,Media,Europe,Free,2022-02-02,0,1,29,False,,-33,Paid Search,1,171,f611f2e90411db07502cf597607b85693e91e5b7f68ec29fb259a4686e996b23,87eb1085006a133d4fb9fc2b64a8fc61810c313d20f87cc2a218fdfbeea12071
CUST0310,NexGen AI 43,Retail,Latin America,Free,2022-12-13,0,1,18,True,2024-06-13,-41,Social Media,5,,270575a28b5d6aa9412ccf93bc61f560f930854c6b31d8cdb5a307c6a1e20763,08f8f7db1fca584b997a4925b44f42eca7d8ae697382ce5171b50b94886e9202
CUST0311,PulseWare 22,Retail,Middle East,Enterprise,2023-10-17,4261,373,8,False,,25,Partner,7,135,8e52cfc55093f058c76e47cb579c381e5913af03772f112cb0b939baeffc071e,1bbaae2c6f749be86d1d4243987fd33f8287622d6b705f2caa9126ba6338e16b
CUST0312,Apex Systems 70,Retail,Latin America,Starter,2023-08-18,63,5,10,False,,-65,Paid Search,7,88,ee497a2ea34b17e309ed2d783c77cc726a90291979b9ec0f0c46f6165cb40db8,a9fce2f6b5a29823e77345123bbfec04d760a2d1e0b255d847ca5d32b9e56b08
CUST0313,CipherStack 92,Education,Middle East,Starter,2023-12-06,85,3,6,False,,-49,Paid Search,26,79,085b45452aae9792aabcd702168539014842fc33a9c097db7731c3656546f93a,bed0c8772f802af36a8c6198f1c82f320463ad46f9f57a1a40788a333e66c359
CUST0314,GridLogic 95,Media,Asia Pacific,Starter,2022-09-22,95,1,21,False,,-72,Paid Search,28,167,88471651fa68f22888d551377b93d4d2a9b0ac2b83458c5914e524ab4cbf41d2,601f4af513d0f720a6273836fef9858f4477485d55fb1955e6fd20a4310de016
CUST0315,Apex Systems 25,Finance,Middle East,Growth,2022-01-25,354,23,29,False,,37,Partner,39,60,25c2c78edcf4d48ea59f7b76b7af5a2f2bddd402ba59e70ae7c9c3351a2c315f,c0588a082c379af617a701ac44d61781c772207478913fb30e2f3437d85fb648
CUST0316,QuantumEdge 69,Healthcare,Asia Pacific,Enterprise,2023-08-20,3200,187,10,False,,-71,Organic,30,89,6ea9afb5e65d0b97953094c5ebebaa52870df17639d0ac1b3798f3d4cc8acf32,ac11a9feaa612ae7d2b40da57a523a6e2cf759b205bd92ddf9599a6769fca024
CUST0317,Apex Systems 43,Retail,Middle East,Free,2023-09-23,0,1,9,False,,57,Social Media,36,168,c72f535fcea4edef3bdc4a737646aae105fc55c405b2acac2c03d5d5323440c6,68d93a490b41dc436518fa61627fb2971acbc567af5c810b182d874ceebae403
CUST0318,DataSphere 95,Education,Middle East,Enterprise,2022-07-15,2829,424,23,False,,-47,Referral,2,81,7915f1875f5eae3aaa01f50a72c764556a29ec8c44ca33027f9157d1091c7672,5d6a50b5b9608fdcc8e86fed952f16f223b5e8404bb16638cb129a9f67320c6d
CUST0319,ByteForge 48,Media,Middle East,Free,2022-04-23,0,1,26,False,,59,Referral,31,35,12f7318ddd4b5600eda0ce22790f655d2f3bfbf6453d710f5fe2fdb673e6d77a,0648d6055f69895f38c0b3110fb1fe30f8611f967b82e72453e7c2ae654cf433
CUST0320,CloudPeak 54,Media,Asia Pacific,Starter,2023-11-14,87,4,7,False,,-97,Partner,2,6,85432f13b1481e5e5e416b6b3e4e62d4bdbff9a4eab07db23bccfaf80e01af17,55bce2382a5023321b715d816f28a6fd3d333e68d9cb613b2352a84cd2761773
CUST0321,GridLogic 37,Retail,North America,Starter,2022-07-01,57,4,24,False,,-92,Paid Search,15,111,3ff49a1d66295938bc6e17d04afb54ffcbd3891d373378d9f7850fc3b9fca8b6,f356d84100db9dd25dd73666e6d66685ad7f32faf3c3c96d191a13fbf19f76e3
CUST0322,PulseWare 5,Media,Asia Pacific,Starter,2022-11-30,91,1,19,False,,-51,Referral,28,60,e97ef15c0a8af9d0d493b018da3e71c5bf45e1d09b9a47d8b0f10a5190b57b11,45ec1b4da4a16026ad6559af5f4d3e2e048453a63285ac28b45ca4dda7d38516
CUST0323,DataSphere 93,Logistics,Europe,Free,2023-04-25,0,1,14,False,,80,Direct Sales,19,54,a13a5e8a326a12253edc409b5cc2f078a1f3471097fff18957b147de698696df,29158932ef9d51281c2eb3565220700ea0492148114a7996eb6949119ea9d6a4
CUST0324,QuantumEdge 66,Retail,Middle East,Free,2022-05-15,0,1,25,False,,-42,Paid Search,8,73,eec74d175dc0ec6b8baa870234984f1bb5a6a5f0a300a53f42533925a3ebffd8,e2616d638bbce0fd565c24615b61606385a3468a2a2f47968b3ae19feb953549
CUST0325,GridLogic 82,Retail,Europe,Enterprise,2023-01-09,4820,159,17,False,,-85,Organic,9,136,32a15a91413c5ddfd169851334808a950172e0146eefcebff6ed6c0ba4c56af8,993678a0557652ab0baf29393f8d4a2df82d9160f60302015f1b3ccebfc95a30
CUST0326,CipherStack 47,Media,Asia Pacific,Growth,2022-07-22,554,5,23,False,,-13,Social Media,40,84,a6a4995581c0d8c177a73532d4e41bc796f1bb191f7dd93dae6b9215b5e8c66b,84b2cea6adbdf4099777b08ea6b6a49d5426221bbdfb02678137f9d6c5975ebc
CUST0327,Apex Systems 4,Media,Asia Pacific,Enterprise,2023-10-07,7213,414,8,False,,-43,Partner,33,172,f8085fe157a4b907a263964322c45b9328c0052ad974de246bb1c8dbd0afa732,c523f2389ad86d42154fdde94f5fac9086eac543d2fd0e3332e634492bb99cce
CUST0328,DataSphere 59,Education,Middle East,Growth,2023-12-29,421,12,6,False,,-97,Partner,15,41,69627feb6e039b260b5f5fb2ec6ef784dcb903b4f3d6ea0a8328d0bfa251eeee,ddb734144bff6e285767afa0d4e7eb9d68f171774bbf2d103fe868ac76006734
CUST0329,Apex Systems 5,Finance,Middle East,Free,2023-12-18,0,1,6,False,,9,Partner,39,23,e7a7ebba7dbc14525b5b4adf640a817b30a1aac7ad71c34e7df877de52515267,37dd9354874abcb0e716a6fcb1b7f6a1f2ee2c6c2ddc1a69f8da7792b403fb5d
CUST0330,Apex Systems 59,Retail,Latin America,Starter,2022-08-26,65,1,22,False,,-85,Social Media,31,56,287370a05928f182ff3379709d4d31500b6df97e4a9204fdfd38769e8abf5d08,22a267a482557eb78ca7a1f8ca4879f02dad6a0d0c8ff11cc23e2663c2e8e749
CUST0331,CloudPeak 50,Finance,Asia Pacific,Free,2022-12-23,0,1,18,False,,12,Direct Sales,27,91,53448da774598e668d9d40ae0f21a4cbcde31efca82ac8f1a2f423ae471ba874,0db24a670ada3c0285f0afa944c9ce65391f5c5e8b8be750dd58f08aa94498b6
CUST0332,PulseWare 52,Manufacturing,Asia Pacific,Free,2022-01-23,0,1,29,True,2022-08-30,21,Referral,6,,5b7c7a19d1bdd3fd99c51463809dc448e750d709a10f1695938532cae635da19,edaacda41d3736911bb48fe500bb8c67d449e82012ad8c61ac8cc50847d127e3
CUST0333,NovaTech 41,Healthcare,Latin America,Enterprise,2023-09-26,5671,282,9,False,,-50,Paid Search,20,22,bf935e2470863e08ef2d21907f631d92cc3d2702dce581c814646fe34613cf3a,6dbc7e484b4d4e13cd889745c48d8ff12175d26f1f4aecba1327825235b157c3
CUST0334,DataSphere 77,Finance,Asia Pacific,Free,2023-08-01,0,1,11,True,2024-07-07,-74,Social Media,9,,fe16643090ee762004dccee95a8ff351bce8929c224f0a7804734c2aa1597f8f,e2082dbfa43e82efca6ebcd32700a07ed81fa3af2e88b53f52ad0014ccbbdae0
CUST0335,DataSphere 10,Media,Middle East,Growth,2023-04-12,596,7,14,False,,-8,Social Media,26,133,b629def8ca4016a75bb79d62523eee33a6a3461cf25269decb1a27d00197f3e8,66a06c4f89563afd708145d5698d4a2cf686caefc7bc6cd180b30c2d7dcdcb21
CUST0336,QuantumEdge 52,Manufacturing,Europe,Growth,2023-05-03,341,20,14,False,,-14,Direct Sales,2,123,084a6c31ab7da942e4065ae1cba2948db14e82a7b65615ee75d95a0712de14f3,ea1e9992b785fc1f755a853ab13e9ffd47036caf5af7688867e48d2607b641c0
CUST0337,ByteForge 54,Manufacturing,Middle East,Free,2022-03-13,0,1,28,True,2022-07-27,-41,Partner,23,,f58c9e45de29f727e8cad0c8aae203c83d7d0b3a459c8ea94817534b96ef6b1d,95df41093d72300ef8a9e118ecaeacc98ac2aa757f7568297fe8cd631fca41e6
CUST0338,GridLogic 93,Education,Asia Pacific,Starter,2022-09-02,79,3,22,False,,65,Direct Sales,4,98,f6a982be720a9e83977a7d44828e3369e8f454bd41525e1029ba962375f1084d,4990c6253442e3d6e6a30d3f633a7c350aac2dfbcebeae402c762879533b1117
CUST0339,GridLogic 90,Education,Europe,Enterprise,2022-06-30,4765,368,24,False,,-43,Direct Sales,30,165,fa2b259a202db3d6a434547efb46b1c5baf6e00c987c8edbf7e0799e7c164e73,09c0f0e77eaa50938cd81938857b79ba95a262c58b38110c571925e0babd0f23
CUST0340,PulseWare 72,Retail,Asia Pacific,Enterprise,2023-09-01,7387,167,10,False,,-65,Organic,17,147,ef77c053154aeb01216c8983bc657ea8d77afc56c1eb4b514be61ffaf297ad35,44254e1ff144e19319d17716d9bc32ab9d379c7f643b2c87105eaeca55133ec3
CUST0341,NexGen AI 43,Logistics,North America,Enterprise,2022-08-01,6529,454,23,False,,30,Organic,38,112,701fc9e91e7e00d2ddc774ba86bdf7ea2df7fb35e2a2333c1d7827c438b43426,691cacf17d79011a17435fc5f4df923997c4b3fc7032b91b598d716976e65f0d
CUST0342,CloudPeak 28,Education,Europe,Enterprise,2023-03-18,2299,353,15,False,,-93,Paid Search,34,59,9223e51c7a7f69863639c19bbe930ebee2ee25c497450afc05b21ac0cdf69ab5,18d78f2f648ae80abae142a74ea993428cfcbfb46e83b6c0269e20700acaf459
CUST0343,NovaTech 15,Manufacturing,Asia Pacific,Starter,2023-04-29,55,5,14,False,,-72,Partner,12,155,6844c44d28fd103ee142fc87f80f9c15deb1b4b5ac0b1a4e9041a3927982525a,f793fdde5d816aa97a6b8e0d634426bf033f338afc85aa5accc9e69ad2d60814
CUST0344,NexGen AI 95,Media,Asia Pacific,Starter,2022-08-05,74,1,23,True,2022-10-23,-44,Direct Sales,37,,2b4d8b687f9529e3d7c9e228aa36dacd884b05cdf99f0e771f429d8813ac30e0,f53c77a3391fce46bdb3a2d7b5ef4160ceb03afec890a0640cf6dfebc3d13555
CUST0345,GridLogic 14,Finance,Asia Pacific,Enterprise,2022-03-21,4315,117,27,False,,-20,Partner,9,143,b565a47400f13d7c86e69ca507d2620cf87d235cb4620e9061a75beb8c240ca0,695fe8e6740c354c513a9618ff405c0830b7416175aa893acaa701fc56172340
CUST0346,Apex Systems 92,Retail,Europe,Growth,2022-03-17,549,15,27,False,,40,Direct Sales,35,9,9a997efd83c293fc63a3b07bf60aa1042d4ae1682dfe5153df6a3898d1f518be,2bb4364ea33d7f1e2d882cf05f0c0310bbeead1e416b9fd73616a52615183325
CUST0347,DataSphere 60,Retail,Europe,Enterprise,2023-11-11,3203,444,7,False,,54,Referral,21,132,0053b26563e753167ed2d743e9795b9bd1e36642bd19b9b0d930170dca3566e0,eca70c87bd7484d111caa76757b13c05cdf486efbca04a3df1fe3020f9c9a557
CUST0348,PulseWare 78,Manufacturing,Middle East,Starter,2022-04-27,52,4,26,True,2022-09-02,66,Social Media,25,,26508542ad0265f7e6da1d5b03463d4d7d9905edb9cd2f1574d0f9f2fbba2a36,e9fcc593c317e5a843bdf800a838216a1b161a0e542195dc2515762af731c1c2
CUST0349,GridLogic 23,Manufacturing,Asia Pacific,Enterprise,2023-05-16,3772,458,13,False,,2,Referral,32,139,5b82b11415ea6b0d9c4979257209c4fce6142d81e1c9c79618525727407a1bdd,3a50c2c7b3d23d5bcf2a01dfb23175249ceb3ad2e3387eb9345907428c1d8630
CUST0350,PulseWare 84,Logistics,Middle East,Starter,2023-02-04,91,1,17,False,,-77,Social Media,0,63,5fd769fefe6ab01d20e53d29299f0894d1d7720a7be4af8b974001c8343fcb8a,a5fdb2ec16bd25a52b9c4b8e6fe33165050308b3f71862434a28cb6fdc2bfb81
CUST0351,DataSphere 15,Manufacturing,Middle East,Free,2022-04-03,0,1,27,False,,-27,Social Media,22,47,72350cb9adf711eff8e9d2be2fa8f282c73b34f4992ef01868cdf8078155b126,323fd6d198f8b2be1f23d7788d6788b8d238f3ee9a18446b6cb6355d78cfbf44
CUST0352,PulseWare 10,Healthcare,Latin America,Starter,2023-07-25,52,3,11,False,,39,Partner,24,100,30023a36523f640eed2d966b3385ac9d7ed985615771de0f3b4802d0d6a1d8e1,0c0998757c4cf22de27b8af3a452101d200c767ce9953565931055c4e719fde8
CUST0353,PulseWare 68,Retail,Middle East,Enterprise,2022-07-16,1858,66,23,False,,37,Direct Sales,4,69,e11abacb86ac2f8a5058390ad5310f210e1a9052f92c749b74008aa62105ec7c,52e4ca8a1fa5d0d452bb05352528b2aa191c84098242f7fab56afbdf7a9ecb07
CUST0354,CloudPeak 79,Finance,Asia Pacific,Enterprise,2023-01-07,6345,397,18,False,,-75,Partner,4,171,25c953ebcf8971149799bedd5e2a21298be18b74f483b6e3d09383a150104a81,c8de1df8899d73f729a093ee3e718a4ce23a402a751740b38b31c8e623c54a6a
CUST0355,PulseWare 79,Logistics,Latin America,Growth,2022-10-20,565,17,20,False,,0,Organic,30,111,e6b2817b4c0648faeb3054829ed0e7733d0dd635d4946f49f63484aca92b7821,e9ff4e31e131a00bd67e75e1da3bc28d249a86e72e5061eb06862afae192ce81
CUST0356,PulseWare 2,Retail,Latin America,Free,2023-09-22,0,1,9,True,2025-02-26,48,Organic,19,,7364a940df11d53f03334afea8de93eb01125e1991658ca4dfdcf3c078b8589c,7d11b6c2e263f2d219d70f4d544b1075b1410ada36f31f550d5ed7c472e304f4
CUST0357,PulseWare 77,Retail,Europe,Enterprise,2023-04-10,4476,383,14,False,,-63,Referral,9,85,70fac16ea9b33a8fc22231f26c29d34205ce38deabd8bf21b963c08b9073506c,9b74c98b07550a9699c1e5c8e80cbe26b5133dbc29731ba5154d3dc6a5eedf06
CUST0358,QuantumEdge 53,Media,North America,Growth,2022-02-21,459,12,28,False,,7,Social Media,29,83,308a75b4704a1db1e0e7b0d813c7b7ba604a8658b4094c7c631fb5b923c62d29,35149f37c57babae373a116cacd776e4b3f76e0f5bd12274de2f94e3ba6079ab
CUST0359,Apex Systems 72,Manufacturing,Asia Pacific,Growth,2023-10-10,395,25,8,False,,22,Referral,26,158,67da26a82b30eb3a40892d42ad7eff69c2d88e1c79575a0571f2a9a00bb1718e,6e15e0dbdb508f906009c7877d7abf49580409eb9e1521e56299ccfa4bb847d7
CUST0360,PulseWare 23,Retail,Europe,Enterprise,2022-04-02,1779,257,27,False,,33,Paid Search,7,99,67c48761b30ec49643b45413863f6660ff5e38494bd83e62ac0d4e2125fb905a,3e5a534177ca217dacf81b3352a31f24630cf2a383cd7783a89e4c698fd84076
CUST0361,PulseWare 17,Education,Latin America,Starter,2023-10-24,69,1,8,False,,97,Organic,28,143,f92b5c9a3dee723b728f9f68b36670eab1e62b355ed0a529fae5331b46e214a1,2c650b2cae111732630448bfdf245bfd8d986ac37e8ed9d53d2c6cf2546d10f6
CUST0362,Apex Systems 98,Media,Middle East,Growth,2023-06-19,474,8,12,False,,-34,Organic,22,154,e9023dd1507459ce378dcbf2be5fed977663199b752b391379cd92d102678aa1,79598d82af4c232b2acd3a98ac06fcda9a305b51e5555fa7ac93a46d92d5e3e0
CUST0363,NovaTech 88,Retail,Europe,Growth,2022-11-24,436,11,19,False,,-17,Social Media,33,171,cd2d4fd1ba3adef9e32fc2a8d0b6762ba5a6927b39b6f26ce8cc6b3f7b5f1e78,8e2addfb1053dce492b58d586477906adce208d46eed850fdf8c2900ff852676
CUST0364,GridLogic 25,Manufacturing,Latin America,Enterprise,2023-08-29,4504,197,10,False,,23,Social Media,37,2,54eaed895e194b5508064a763dd869bcf93c89c4cf7c221d3fbdd004c10862ba,d89c940547610eb5100cf1194f0b5a81f030fc1167ae1568df9ca6042f40744a
CUST0365,DataSphere 14,Education,Europe,Free,2023-11-12,0,1,7,True,2024-03-20,35,Social Media,25,,9b8e89ba8d91407191b84b75e469f29d86a6b18075875350e210c905dd0f654e,75de5e285c28a33469b7a739520cdbd2c35e718da58d66a281c9aae368a16902
CUST0366,GridLogic 44,Finance,Asia Pacific,Starter,2023-04-28,86,1,14,False,,87,Direct Sales,4,26,bca46a876ee1350806ec8abd5b2979464c792fb90975fca5622425dcbf3d5ec8,138263c2cb0f5d8893918ee52dc88f6d6a03a56f7dc8185d52f42ca251c4ff06
CUST0367,CloudPeak 52,Logistics,Middle East,Starter,2023-04-05,72,4,15,False,,-47,Referral,36,140,69f694aadc14b5284ad59a7f98f5891204bece04ae353d784673e4797a8ef585,137819fe4026a8007783bdeffca02720b20bc486a01f68c19d29577b8f5a5c73
CUST0368,Apex Systems 84,Logistics,Middle East,Free,2023-12-09,0,1,6,False,,-52,Organic,0,17,9ee0d7f579318380ef7cb69b481d67e3b8e0cdc6033c7d048cb0f55936b73f66,069656d3ecddf03e7cc91edbe915dadd030a63079eb6e59940302b87353c0a81
CUST0369,NovaTech 74,Logistics,Europe,Free,2023-11-06,0,1,7,False,,81,Social Media,31,54,c58c267f6667b3982cd45c199a7b9b0c474213e48f094d3b817f8528079438ee,eeec19525ddc120809943e3800a017b531b28283acb1ebce23d7d8e5d36053be
CUST0370,QuantumEdge 65,Finance,Asia Pacific,Starter,2023-03-21,76,5,15,False,,19,Social Media,4,15,02e944e1a1a1de414e8e99fad658b64b9075c853579914a2879cd52f98a469d6,536d47dee4d2eb0c567c3f4e3d59a485e0024722834e49af0ca81b94ee7277a6
CUST0371,ByteForge 92,Logistics,North America,Starter,2023-12-21,67,2,6,False,,28,Partner,39,97,50384bc9237fb9191783b75181f3593480be2e490f4c4d908aa2fd1bdce3e9b7,884fd530c890054febf598cf6bdd45d5eaf6e0e012fad2831703b5a107a61d23
CUST0372,Apex Systems 56,Healthcare,Asia Pacific,Enterprise,2023-12-05,3151,403,6,False,,-5,Partner,4,107,e6206624aa45686c7a9c6b90fe1b6e13a0bb4d2662efdbdf81927c0dc5818f23,8f749efb16b1df24f55784bdb5f220f788fa8181953333e3fe19c247a28a380b
CUST0373,PulseWare 51,Media,Latin America,Enterprise,2022-10-01,3230,58,21,True,2022-12-24,67,Organic,38,,20d6b93465822ddc4c86b088ad01325dc0d8b20af1dc30c5f4e6a1d2b79248a6,ab769c5d9f9e4bd59b086330ddd006e1f0b84df373247eda0e85adaa915bda58
CUST0374,NexGen AI 11,Manufacturing,Middle East,Free,2022-12-01,0,1,19,True,2023-08-30,-81,Direct Sales,6,,a48b10b81e04f389bc477121ef1e8ad24fad851678cd77dc732122653349d27b,7c3318b572c1533ad8f81202af9772ed0beff29c42352fc0beca178476eac510
CUST0375,PulseWare 68,Manufacturing,Europe,Growth,2023-04-21,488,16,14,False,,56,Direct Sales,5,108,35362f06e8900f604bd85792831fa0cf2581451b6cbae1aab1ef526e60a28283,728f1bacd3214c52e6f0194762488455c807949f64ee8a91c9476d5093422757
CUST0376,NovaTech 98,Media,Latin America,Growth,2022-12-06,371,16,19,False,,-25,Partner,15,137,2f1e7d15e63a7841cf4eda7fd70b32a06fb1360c1b1c6da9034c663973056230,4e0bc82501452e0bc2faa90d45e4b114ccb5aac6075407c1c031c64b4a12a2a7
CUST0377,CipherStack 40,Education,Latin America,Starter,2022-02-25,67,3,28,False,,-100,Social Media,5,99,a4d3cf8655201a901139c5d3eed58d0368eb911df021ada041008667ef689ed2,855cba7dce19e0e08467b5710c74e10abd258e5f747f63edd05fb318a0935418
CUST0378,CloudPeak 71,Healthcare,North America,Growth,2022-04-03,584,18,27,False,,-10,Organic,0,56,14987167534806c3623a3373391eaf7a32de6d28dbf38d090f24cf80548b7fbc,18fee63a42b1f247462a1fde6517b98c30e6ffd774aa361ad557111ccb50a2bd
CUST0379,PulseWare 71,Media,Europe,Growth,2022-08-17,385,14,22,False,,89,Paid Search,24,102,794efc5f8e7aace2e08926b7119393189aa71033116994dfe45334276ef595f8,0fd1eadc9bb75fbb169a66786ef809e4445b2a6f90e83d26fd247552fcec810a
CUST0380,GridLogic 51,Education,North America,Growth,2022-08-02,502,21,23,False,,-13,Partner,27,169,7d5eb77c3592b2c9b68837a4095adea64e20aecc6c71f6540bc96cf5d52329af,c4cccaf8f77da56435eb22a9a2baad8af5f7fc1edbf7f939f8f4063dca5f180e
CUST0381,QuantumEdge 56,Education,Latin America,Enterprise,2023-04-27,4991,129,14,False,,-16,Social Media,22,12,de50e825083c87f6fa12d0e9f5b027ff9c1b01719407adcf9ff99bb2e3e5c0ae,9946b473d559b3c3720cd65e7172f634cc8cac49016a18d21983a7e5c6cf7b68
CUST0382,NexGen AI 35,Retail,Europe,Growth,2023-01-23,400,16,17,False,,-53,Social Media,9,172,96c05aa72c2a4c0e359b247afd26425a5581ab4e3248327eb94b1bcad29ed59c,a9bb1b8ab9c2440e5bbf8b37ee5dab8ca8447a27849f5abb05b03b92c06f2094
CUST0383,NovaTech 92,Finance,Europe,Free,2023-11-15,0,1,7,False,,-34,Organic,40,153,056fb131b4745ef071b408db6e46d7c0f33d35db63223722f6beaaab40c4a196,a62b533d7785508b4a28b5c6de41702ef4ab3f498daffa80cfb1302a5c8297c7
CUST0384,CipherStack 75,Logistics,Middle East,Growth,2022-05-13,567,16,25,False,,94,Social Media,1,121,4f9eda54dbeb9338241b6749a0ad63e5b46af0d698fa51fd2334b8909bf2ae70,0a7c0f71187e8391ade99e17f2e32645d81cd52b7b1f827cc5ddd81126b976a9
CUST0385,ByteForge 10,Manufacturing,Middle East,Starter,2023-03-13,56,3,15,False,,73,Partner,26,171,786dcf0a95c978a293e5bbfaa250c886ae65d7959eed6cd7a983477be0363943,ec0b34483d513f34d837939fd6f7ebd39bdcfe58dfe71928269a4f0eab27f08a
CUST0386,NovaTech 43,Media,North America,Free,2023-10-04,0,1,9,False,,-90,Social Media,19,58,3412489cbcce4eaa3154a5e7379f6ab97719704c2c05331e5492838a658882fa,63a655b3093d932dd6cddbe01b38a2037909bbfc4b17741c4308cecc0f2e33bb
